2.96253E+1	3.69840E+1	-2.80117E+0																	
2.93406E+1	3.72287E+1	-2.76003E+0																	
2.90466E+1	3.74646E+1	-2.71383E+0																	
2.87440E+1	3.76972E+1	-2.66299E+0																	
2.84383E+1	3.79240E+1	-2.61036E+0																	
																			
3.39381E+1	3.36340E+1	-3.67004E+0																	
3.35614E+1	3.36169E+1	-3.55223E+0																	
3.31851E+1	3.36159E+1	-3.43440E+0																	
3.28116E+1	3.36603E+1	-3.31839E+0																	
3.24535E+1	3.37898E+1	-3.21022E+0																	
3.21378E+1	3.40130E+1	-3.11950E+0																	
3.18690E+1	3.42942E+1	-3.04957E+0																	
3.16322E+1	3.46033E+1	-2.99874E+0																	
3.14133E+1	3.49251E+1	-2.96222E+0																	
3.12046E+1	3.52537E+1	-2.93686E+0																	
3.10000E+1	3.55845E+1	-2.92126E+0																	
3.07935E+1	3.59135E+1	-2.91021E+0																	
3.05807E+1	3.62359E+1	-2.89968E+0																	
3.03588E+1	3.65477E+1	-2.89196E+0																	
3.01254E+1	3.68468E+1	-2.88292E+0																	
2.98798E+1	3.71328E+1	-2.86921E+0																	
2.96241E+1	3.74082E+1	-2.84778E+0																	
2.93575E+1	3.76746E+1	-2.82129E+0																	
2.90790E+1	3.79364E+1	-2.78897E+0																	
2.87939E+1	3.81912E+1	-2.75425E+0																	
																			
3.39374E+1	3.36384E+1	-3.67212E+0																	
3.35668E+1	3.35951E+1	-3.55012E+0																	
3.31948E+1	3.35676E+1	-3.42774E+0																	
3.28230E+1	3.35868E+1	-3.30691E+0																	
3.24631E+1	3.36991E+1	-3.19377E+0																	
3.21476E+1	3.39199E+1	-3.09907E+0																	
3.18870E+1	3.42097E+1	-3.02713E+0																	
3.16656E+1	3.45324E+1	-2.97621E+0																	
3.14669E+1	3.48700E+1	-2.94109E+0																	
3.12815E+1	3.52152E+1	-2.91887E+0																	
3.11020E+1	3.55633E+1	-2.90890E+0																	
3.09219E+1	3.59110E+1	-2.90573E+0																	
3.07369E+1	3.62545E+1	-2.90510E+0																	
3.05441E+1	3.65900E+1	-2.91092E+0																	
3.03407E+1	3.69154E+1	-2.91843E+0																	
3.01250E+1	3.72292E+1	-2.92313E+0																	
2.98991E+1	3.75331E+1	-2.92165E+0																	
